amount,time_hour,distance_from_home,used_new_device,is_international,is_fraud
29.16,15,7.46,0,0,0
130.21,4,30.8,0,0,0
351.57,4,60.62,1,0,0
57.89,19,17.2,0,0,0
166.41,20,19.02,0,0,0
31.22,17,51.47,0,0,0
147.04,17,1.2,1,0,0
61.52,4,61.69,0,0,0
35.59,10,16.1,0,0,0
56.35,12,5.8,0,0,0
29.56,2,22.4,0,0,0
348.29,16,40.48,0,0,0
75.92,17,20.75,0,0,0
42.21,13,9.71,0,0,0
89.24,11,50.97,0,0,0
57.97,13,23.71,0,1,0
204.63,17,5.52,0,0,0
532.21,19,34.47,0,0,0
86.45,1,7.54,0,0,0
296.03,6,81.07,0,1,0
125.16,14,28.21,0,1,0
25.66,9,13.37,0,0,0
175.98,14,13.07,0,1,0
108.06,16,27.33,0,0,0
157.73,10,69.08,0,0,0
330.67,1,15.84,0,0,0
87.09,20,21.41,0,0,0
347.16,17,33.81,0,0,0
208.35,3,21.72,0,0,0
100.59,8,7.31,0,0,0
138.66,16,27.45,0,0,0
59.09,16,15.55,0,0,0
616.55,16,20.8,0,0,0
165.1,15,75.46,0,0,0
6.73,19,21.72,0,0,0
59.32,7,2.71,0,0,0
146.45,22,20.04,0,0,0
8.7,14,24.36,0,0,0
3.63,0,39.98,0,0,0
89.68,18,30.67,0,0,0
60.68,14,30.32,0,0,0
86.52,8,32.27,1,0,0
45.71,4,44.02,0,0,0
27.0,15,7.17,0,0,0
175.26,12,94.1,0,0,0
108.41,15,19.14,1,0,0
33.5,21,10.39,0,0,0
57.76,10,34.49,0,0,0
134.4,12,20.97,0,0,0
11.25,5,48.25,0,0,0
23.93,19,16.19,1,0,0
11.41,16,52.73,0,0,0
250.95,4,10.59,0,0,0
209.4,16,81.66,0,0,0
209.95,0,25.24,0,1,0
188.99,4,67.07,0,0,0
166.02,4,9.14,0,1,0
97.22,6,42.6,0,0,0
154.2,15,41.85,0,0,0
5.87,17,22.32,0,0,0
145.72,5,2.89,0,1,0
225.68,1,42.88,0,0,0
104.08,12,19.83,0,0,0
66.36,9,59.9,0,0,0
48.74,20,49.45,0,0,0
154.42,19,59.69,0,0,0
177.04,10,37.91,0,0,0
307.15,20,27.99,0,0,0
62.86,1,68.66,0,0,0
220.3,7,117.17,1,0,0
123.61,23,26.11,1,0,0
321.63,21,59.02,0,0,0
112.56,18,14.91,0,0,0
109.36,19,10.11,1,0,0
129.37,16,15.15,0,0,0
207.53,15,14.07,0,0,0
501.54,9,43.86,0,0,0
11.46,4,17.63,0,0,0
8.24,13,10.9,0,0,0
416.01,23,11.01,0,1,0
113.21,18,37.32,0,0,0
143.14,3,43.66,0,0,0
98.79,19,39.3,0,0,0
14.75,15,42.5,0,0,0
219.21,23,19.85,0,0,0
206.29,14,92.1,0,0,0
56.03,8,20.23,0,0,0
54.84,2,16.81,0,0,0
272.88,22,43.03,0,0,0
11.27,8,19.61,0,0,0
319.43,17,16.55,0,0,0
44.49,3,20.94,1,0,0
134.84,18,29.88,0,0,0
412.32,23,52.76,0,0,0
170.04,3,5.35,0,0,0
80.28,8,52.95,1,0,0
175.45,0,7.08,0,0,0
63.23,0,8.09,0,0,0
48.71,19,31.05,0,0,0
856.32,18,5.8,0,0,0
208.42,2,16.19,0,0,0
155.23,9,48.93,0,0,0
65.84,11,42.95,0,0,0
7.56,17,52.7,0,0,0
4.73,13,15.28,0,0,0
121.18,9,20.34,0,0,0
215.34,9,7.45,0,1,0
115.63,17,20.89,0,1,0
275.63,23,7.78,0,0,0
5.1,0,120.09,0,0,0
68.53,14,35.13,0,0,0
40.59,7,29.67,0,0,0
88.93,2,14.54,0,0,0
11.27,17,13.43,0,0,0
462.3,8,18.07,0,0,0
37.9,15,32.48,0,0,0
383.25,20,10.24,0,0,0
83.24,14,7.59,0,0,0
635.29,4,1.17,0,0,0
121.14,12,35.75,0,0,0
400.68,21,22.91,0,0,0
0.8,19,17.99,1,0,0
206.89,6,10.07,0,0,0
350.03,15,18.04,0,0,0
22.57,6,60.65,0,0,0
15.16,21,12.84,0,0,0
82.9,15,38.79,0,0,0
406.99,12,42.89,0,0,0
117.26,16,9.38,0,0,0
112.44,8,11.02,0,0,0
22.82,11,23.9,0,0,0
0.12,12,88.97,0,0,0
249.22,8,49.18,0,0,0
13.75,4,23.93,1,0,0
150.71,6,50.36,0,1,0
369.09,0,2.62,1,0,0
35.1,3,22.4,0,0,0
164.17,3,2.45,1,0,0
12.3,15,28.26,0,0,0
138.86,4,41.47,0,0,0
26.86,21,16.13,0,0,0
199.74,3,15.47,0,0,0
53.77,5,24.38,0,0,0
93.37,22,17.29,0,0,0
137.23,2,19.51,0,0,0
28.18,7,53.95,0,1,0
203.01,16,43.02,0,0,0
54.07,17,32.76,0,1,0
162.87,17,6.12,0,0,0
25.85,11,37.12,1,0,0
174.77,0,23.65,1,0,0
20.58,22,17.5,0,0,0
83.1,11,19.62,1,0,0
42.59,10,61.52,1,1,1
206.97,12,47.94,0,0,0
45.58,2,19.33,0,0,0
320.2,7,71.05,0,0,0
333.59,2,45.44,1,0,0
32.81,16,13.33,0,0,0
142.73,12,13.05,1,0,0
13.77,9,27.93,0,0,0
74.52,16,10.84,0,0,0
187.41,2,76.69,0,0,0
161.57,12,28.51,0,1,0
147.0,21,11.51,1,0,0
49.81,5,64.6,0,0,0
71.23,13,2.34,0,0,0
16.3,9,28.66,0,0,0
190.42,19,22.87,1,0,0
105.14,15,7.41,0,0,0
185.04,17,68.34,0,0,0
42.94,12,16.69,0,0,0
58.83,9,14.96,0,0,0
61.02,5,43.36,0,0,0
3.91,9,27.77,0,1,0
62.57,4,11.85,0,0,0
243.91,5,16.52,0,0,0
341.39,6,62.34,0,0,0
109.54,10,20.82,0,0,0
91.18,15,87.69,1,0,0
4.7,11,10.66,0,0,0
317.05,11,18.66,0,0,0
1.96,22,13.74,0,0,0
434.38,19,41.01,0,0,0
100.77,4,90.5,0,0,0
62.77,15,26.31,0,0,0
386.99,5,29.98,0,0,0
3.7,8,17.89,0,0,0
130.63,4,6.74,0,0,0
119.42,20,20.93,0,0,0
37.14,22,34.81,0,0,0
84.03,15,15.82,0,1,0
158.45,17,7.49,0,0,0
194.81,18,1.42,0,0,0
0.11,11,70.94,0,0,0
414.34,1,17.69,0,0,0
26.96,9,33.7,0,0,0
39.9,11,51.91,0,0,0
45.87,13,59.41,0,0,0
5.78,17,15.46,0,0,0
19.7,18,32.67,0,0,0
644.1,5,35.38,0,1,0
56.8,4,46.82,1,0,0
18.38,15,35.08,0,0,0
16.97,13,30.0,0,0,0
190.66,12,10.82,0,0,0
289.21,20,40.26,0,0,0
44.55,1,24.39,0,0,0
3.17,1,65.1,0,0,0
37.86,11,40.49,0,0,0
8.73,0,3.7,0,0,0
16.37,18,10.13,1,0,0
84.72,15,17.99,0,0,0
39.19,6,23.87,0,0,0
108.83,20,97.68,1,0,0
43.85,6,43.84,0,0,0
423.36,15,13.78,0,0,0
354.58,5,44.72,0,0,0
125.49,17,28.96,0,0,0
65.64,0,45.03,0,0,0
71.98,0,19.38,0,0,0
79.62,13,103.56,0,0,0
195.06,5,70.7,0,0,0
90.12,5,39.35,0,0,0
291.45,3,17.55,0,0,0
432.61,11,44.99,0,0,0
61.41,17,6.76,0,0,0
123.38,9,74.21,0,0,0
14.98,2,63.64,0,0,0
33.56,2,36.16,0,1,0
80.03,7,11.16,0,0,0
34.64,21,19.28,1,0,0
313.8,22,2.71,0,0,0
25.85,0,21.5,0,1,0
91.23,17,10.22,0,0,0
139.6,14,3.91,0,0,0
176.58,20,17.5,0,0,0
72.45,19,18.8,0,0,0
305.0,16,7.97,1,0,0
126.01,10,31.63,0,0,0
86.84,12,50.13,0,0,0
10.44,19,33.02,0,0,0
93.74,9,23.86,0,0,0
257.83,12,25.42,0,0,0
143.0,16,20.22,0,0,0
267.71,20,17.36,0,0,0
102.19,0,32.53,0,0,0
18.91,19,33.83,1,0,0
2.06,15,25.57,0,0,0
54.19,15,17.88,0,0,0
179.59,20,11.0,0,0,0
234.28,2,5.4,0,0,0
52.59,1,11.02,1,0,0
102.67,5,17.75,0,1,0
82.0,10,19.17,0,0,0
79.28,2,118.53,0,0,0
39.47,0,46.61,1,0,0
21.99,10,32.66,0,0,0
32.85,12,39.41,0,1,0
8.54,4,102.09,0,0,0
33.12,17,14.06,0,0,0
1.39,14,76.6,0,0,0
148.03,17,1.51,0,1,0
57.05,14,21.22,0,0,0
542.59,19,9.64,0,0,0
32.3,19,4.99,1,0,0
63.66,19,63.55,0,0,0
66.44,6,20.95,0,0,0
1.27,16,18.17,0,0,0
274.15,7,21.2,0,0,0
4.88,12,27.91,0,0,0
422.46,15,12.34,0,0,0
333.95,9,4.91,0,0,0
115.03,13,24.02,0,1,0
117.66,5,28.1,0,0,0
159.1,19,66.96,0,0,0
73.42,21,23.3,0,0,0
156.29,6,26.7,0,0,0
6.87,5,10.28,0,0,0
8.33,16,10.32,0,0,0
91.66,20,32.83,0,0,0
119.65,23,42.74,0,0,0
328.14,7,52.71,0,0,0
16.58,11,31.44,0,1,0
259.44,3,12.28,0,0,0
35.37,9,5.6,0,0,0
75.15,5,9.46,0,0,0
57.1,6,31.37,0,0,0
76.66,20,6.32,0,0,0
24.47,7,9.75,0,0,0
105.05,2,13.61,0,0,0
242.65,7,36.99,0,1,0
87.38,14,60.35,0,0,0
101.18,20,25.93,0,0,0
283.34,0,29.86,0,0,0
183.66,12,23.78,0,0,0
101.14,21,21.37,0,0,0
44.7,17,34.51,0,0,0
324.33,14,21.51,0,0,0
129.06,6,73.26,0,0,0
37.49,14,28.59,0,0,0
47.03,2,30.97,0,0,0
243.78,13,24.35,0,0,0
6.77,19,44.39,0,0,0
725.99,3,13.28,0,0,0
20.95,3,10.22,0,0,0
238.5,2,40.19,1,0,0
75.32,4,28.49,0,0,0
101.65,10,40.59,0,0,0
318.85,7,19.04,0,0,0
79.89,1,27.07,0,0,0
115.66,15,17.1,0,0,0
7.58,9,23.41,0,0,0
0.35,17,5.73,1,0,0
42.12,6,2.57,0,0,0
171.19,4,6.72,0,0,0
19.39,6,43.58,0,0,0
18.12,20,42.62,0,0,0
79.39,5,75.38,0,0,0
156.55,23,41.15,0,0,0
186.76,0,18.04,0,0,0
29.48,10,23.91,0,0,0
12.44,12,2.47,1,0,0
423.01,11,18.23,0,0,0
45.3,0,27.12,0,0,0
287.95,20,49.75,0,0,0
298.71,14,25.46,0,0,0
222.11,0,8.83,0,1,0
27.74,2,47.63,0,0,0
258.73,14,16.36,0,0,0
219.96,8,12.19,0,0,0
136.22,13,22.88,0,0,0
61.69,22,16.2,0,0,0
45.68,21,27.09,0,0,0
19.5,23,38.9,0,0,0
106.93,7,18.28,0,0,0
132.02,21,18.59,1,0,0
66.79,3,39.05,0,0,0
96.76,19,39.13,0,0,0
67.77,19,29.03,0,0,0
153.67,5,21.92,0,0,0
347.29,0,55.85,0,0,0
26.85,17,13.72,1,0,0
72.05,5,39.41,0,0,0
22.78,13,13.2,0,0,0
147.1,10,26.55,0,0,0
195.77,16,7.64,1,0,0
403.04,8,27.18,0,0,0
49.04,21,58.14,0,1,0
449.99,6,45.79,0,0,0
9.8,13,3.61,0,0,0
138.58,16,56.52,0,0,0
8.82,7,15.79,0,0,0
336.33,15,34.93,0,0,0
113.19,11,24.0,0,0,0
166.0,11,14.72,0,0,0
267.19,4,32.07,0,0,0
24.43,4,15.23,0,0,0
5.9,13,40.64,0,1,0
316.65,5,15.02,1,0,0
56.74,6,13.57,0,0,0
20.71,22,41.34,0,0,0
94.8,20,96.19,0,0,0
136.81,16,49.05,0,0,0
4.72,8,44.22,0,0,0
48.22,21,24.77,0,1,0
5.0,12,38.91,0,0,0
81.8,8,18.24,0,0,0
338.21,15,64.53,0,0,0
608.15,3,4.99,0,0,0
152.02,1,23.9,1,0,0
26.45,12,19.71,0,0,0
354.43,12,24.9,0,0,0
108.93,18,14.17,0,0,0
25.04,11,28.1,0,0,0
382.13,3,13.8,0,0,0
212.49,9,17.25,0,0,0
197.35,15,35.84,0,0,0
185.26,23,117.41,0,0,0
33.54,18,17.04,0,0,0
35.55,7,32.07,0,0,0
174.85,5,54.08,0,0,0
37.22,3,33.55,0,0,0
86.62,6,21.42,0,0,0
228.49,13,21.13,1,0,0
229.84,12,56.83,0,0,0
90.57,20,3.44,0,0,0
235.67,4,27.92,0,0,0
273.6,8,19.12,0,0,0
159.53,2,5.63,0,0,0
38.9,9,25.9,0,0,0
48.03,14,15.06,0,0,0
56.72,19,9.77,0,0,0
18.63,20,61.39,0,0,0
47.86,16,11.43,0,0,0
35.27,22,8.95,0,0,0
91.14,23,6.74,0,0,0
358.61,5,30.99,0,0,0
16.55,2,33.59,0,1,0
191.09,17,95.13,0,0,0
174.37,4,19.42,0,0,0
15.1,12,16.89,0,1,0
383.76,0,8.65,0,0,0
126.06,16,35.01,0,0,0
67.82,2,6.45,0,0,0
211.92,18,14.88,0,0,0
44.63,20,29.7,0,0,0
177.39,19,15.38,0,0,0
6.08,21,15.01,0,0,0
274.33,11,12.8,0,0,0
89.18,7,63.85,0,0,0
151.88,7,14.32,0,0,0
37.51,14,35.35,0,0,0
169.55,10,13.52,0,0,0
221.92,19,16.71,1,0,0
96.14,0,25.09,0,0,0
144.24,15,59.9,1,0,0
91.41,13,2.56,0,0,0
336.78,6,55.09,0,0,0
103.33,5,11.3,0,0,0
276.59,20,27.61,0,0,0
242.43,3,22.99,0,0,0
79.27,21,7.84,0,0,0
39.22,7,15.12,0,0,0
78.15,21,23.05,0,0,0
262.49,18,7.16,0,0,0
38.74,2,47.26,0,0,0
111.49,3,25.2,0,0,0
246.06,12,15.67,0,0,0
65.42,20,18.63,0,0,0
154.17,1,47.06,0,0,0
42.28,10,54.8,0,0,0
17.36,15,12.05,0,0,0
237.26,9,8.56,0,0,0
15.63,14,38.7,1,0,0
47.49,9,9.67,0,1,0
289.77,1,33.64,0,0,0
63.8,5,10.91,0,0,0
542.04,13,10.84,0,0,0
584.82,1,5.59,0,0,0
46.85,9,79.54,0,0,0
6.28,16,55.02,0,0,0
183.15,7,19.28,0,0,0
89.94,15,28.67,0,0,0
15.93,13,28.06,0,0,0
184.41,9,80.42,0,0,0
4.75,12,32.45,0,0,0
306.26,0,44.03,0,0,0
22.39,9,61.16,0,0,0
20.43,21,11.8,0,0,0
28.98,11,13.5,0,0,0
483.83,16,54.88,0,0,0
177.22,23,18.75,0,0,0
242.45,13,10.4,0,0,0
76.03,4,26.87,0,0,0
61.49,18,53.71,0,0,0
40.08,4,86.03,1,0,0
98.28,14,69.91,0,0,0
120.39,12,1.82,0,0,0
149.86,16,19.22,1,0,0
44.58,0,8.12,0,0,0
445.38,13,12.31,0,0,0
27.91,3,27.6,0,0,0
505.69,8,27.47,0,0,0
2.25,16,1.9,0,0,0
98.41,2,12.37,0,0,0
60.83,12,73.15,0,0,0
89.44,11,6.45,0,0,0
126.83,15,53.86,0,0,0
85.8,3,15.85,0,1,0
80.38,17,23.96,0,0,0
197.92,22,58.68,0,0,0
173.7,2,20.03,1,0,0
268.71,16,76.24,1,0,0
43.14,0,6.22,0,0,0
141.06,18,46.5,1,0,0
131.99,21,42.45,0,0,0
69.24,3,70.52,0,0,0
99.85,16,37.37,0,0,0
56.48,6,21.72,0,0,0
22.95,1,11.58,1,0,0
36.08,11,18.67,0,0,0
16.73,4,5.46,0,0,0
172.36,15,44.78,0,0,0
162.14,7,23.83,0,0,0
451.19,22,21.25,0,0,0
196.22,7,17.55,0,0,0
8.02,12,40.77,0,0,0
323.44,13,21.13,0,0,0
297.81,10,25.74,0,0,0
87.86,5,25.38,0,0,0
132.23,15,37.01,0,0,0
559.95,22,35.04,0,0,0
113.99,21,58.59,0,0,0
353.59,14,53.54,0,0,0
13.0,15,17.32,0,0,0
31.8,12,83.83,0,0,0
87.18,11,34.69,1,0,0
131.83,17,96.05,0,1,0
254.11,17,31.34,0,0,0
666.74,13,18.72,0,0,0
73.86,1,15.49,0,0,0
7.29,21,4.96,0,0,0
242.3,1,29.36,0,1,0
139.1,2,30.55,0,0,0
33.2,23,24.16,1,0,0
102.43,7,32.75,0,1,0
203.4,10,7.34,0,0,0
220.72,11,22.59,0,0,0
103.86,3,9.23,0,0,0
54.62,8,33.49,0,0,0
545.97,23,27.78,0,0,0
163.31,16,53.2,0,0,0
78.7,23,19.19,1,0,0
49.37,15,52.97,0,0,0
197.01,16,22.45,0,0,0
41.6,14,40.31,0,0,0
28.26,19,12.86,0,0,0
113.2,21,25.44,0,0,0
51.37,6,23.43,1,1,1
148.69,9,55.36,0,0,0
18.82,3,23.38,1,0,0
159.61,23,23.58,0,0,0
49.96,23,91.35,0,0,0
0.04,13,45.04,0,0,0
20.36,13,19.84,0,0,0
406.84,13,37.47,0,0,0
303.01,13,48.14,0,0,0
39.91,21,27.1,0,0,0
226.01,19,43.84,0,0,0
140.69,17,25.4,0,0,0
530.58,14,55.64,0,0,0
70.17,22,4.13,0,0,0
171.6,18,11.2,0,0,0
9.85,12,17.92,0,0,0
75.69,11,43.77,0,0,0
497.88,18,32.52,0,0,0
116.15,18,13.35,0,0,0
50.93,19,27.85,0,1,0
19.22,1,4.36,1,0,0
182.37,20,6.51,1,0,0
155.28,2,5.61,1,0,0
70.25,9,9.49,0,0,0
452.21,4,42.43,0,0,0
3.37,11,33.39,0,0,0
54.3,6,20.34,0,0,0
380.88,8,43.4,0,0,0
58.06,1,58.09,0,0,0
43.6,9,9.87,0,0,0
114.61,5,54.27,0,0,0
260.42,11,13.26,0,0,0
16.33,5,15.35,0,0,0
429.76,2,79.52,0,0,0
237.77,9,28.62,0,0,0
30.0,8,17.22,0,0,0
186.72,19,38.1,0,1,0
72.91,4,47.2,0,0,0
77.2,2,28.87,0,0,0
229.38,4,17.23,0,0,0
493.66,7,32.35,1,0,0
20.31,7,39.89,0,0,0
81.87,13,22.78,0,0,0
98.36,23,76.35,0,0,0
70.82,21,31.35,0,0,0
67.69,16,45.4,0,0,0
8.05,10,46.35,0,0,0
173.53,15,6.77,0,0,0
85.96,5,38.24,0,0,0
32.5,10,40.97,0,0,0
253.95,9,16.99,1,0,0
243.35,22,14.88,0,0,0
99.94,8,6.65,0,0,0
53.17,23,61.7,0,1,0
152.46,23,12.71,0,0,0
50.98,14,6.96,0,0,0
40.38,6,19.61,0,0,0
196.69,17,10.85,0,0,0
6.17,0,6.84,0,0,0
14.93,14,101.78,0,0,0
1.02,1,10.26,0,0,0
24.9,21,13.4,1,0,0
10.72,1,27.79,0,1,0
820.99,9,6.73,0,0,0
51.12,19,23.6,1,0,0
24.25,14,39.18,0,0,0
41.36,9,29.97,0,0,0
412.63,18,34.79,1,0,0
110.15,21,22.95,0,0,0
68.08,12,17.48,0,0,0
310.0,23,35.25,0,0,0
75.38,10,33.52,0,0,0
61.2,21,9.85,0,0,0
34.84,1,27.48,0,0,0
71.17,20,24.15,0,0,0
57.12,12,39.89,0,1,0
169.66,21,32.16,0,0,0
51.29,21,57.61,0,0,0
129.13,20,47.66,0,0,0
10.22,0,51.61,0,0,0
31.85,4,40.69,0,0,0
78.49,20,50.02,0,0,0
414.57,21,18.76,0,0,0
71.04,6,46.36,0,0,0
163.63,12,24.25,1,0,0
44.17,12,6.98,0,0,0
20.38,19,45.91,0,0,0
9.05,22,30.14,0,0,0
54.67,20,64.4,0,0,0
25.74,5,27.24,1,0,0
28.68,19,13.08,0,0,0
214.54,11,16.05,0,0,0
2.39,7,21.26,0,1,0
122.4,8,30.79,0,0,0
71.58,17,50.5,0,0,0
105.95,10,30.32,0,0,0
124.12,19,9.66,0,1,0
56.39,10,31.08,0,0,0
52.46,23,56.02,0,0,0
198.3,23,27.7,1,0,0
307.51,14,34.62,0,0,0
32.09,8,23.63,0,0,0
15.41,2,23.47,0,0,0
342.12,16,51.84,1,0,0
64.59,16,43.27,0,0,0
120.22,2,107.03,1,0,0
66.84,18,17.5,0,0,0
20.17,8,14.58,0,0,0
133.5,16,7.23,0,0,0
111.71,22,21.09,0,0,0
34.03,17,24.48,0,0,0
90.19,22,14.02,0,0,0
239.14,14,35.24,0,0,0
133.9,0,43.87,0,0,0
15.29,9,34.12,0,0,0
119.12,7,10.72,0,1,0
181.97,9,14.94,0,0,0
236.04,1,26.79,0,0,0
148.78,18,54.14,1,0,0
24.85,13,22.75,0,0,0
185.77,7,3.45,0,0,0
169.67,18,20.94,0,0,0
3.71,0,25.58,0,0,0
79.59,15,68.95,0,0,0
60.73,23,3.41,0,0,0
166.03,14,44.1,0,0,0
36.53,19,7.34,0,0,0
134.06,23,17.9,0,0,0
366.63,4,33.34,0,0,0
239.78,2,48.11,0,0,0
381.62,16,15.06,0,0,0
576.0,9,18.39,0,0,0
1.61,4,22.53,0,0,0
146.22,10,14.35,0,0,0
79.87,5,64.51,0,0,0
294.76,3,30.03,0,0,0
43.52,6,41.57,0,0,0
594.73,18,22.74,0,0,0
142.67,6,22.59,0,0,0
236.65,13,51.08,0,0,0
13.42,16,25.39,0,0,0
30.4,22,37.1,0,0,0
213.07,16,19.43,0,0,0
3.33,12,15.39,0,0,0
254.64,0,29.17,0,0,0
2.11,1,13.04,0,0,0
160.56,17,6.19,0,0,0
68.14,3,19.55,0,0,0
141.82,12,74.57,0,0,0
178.62,0,36.25,0,0,0
62.89,3,17.17,0,0,0
17.14,1,37.31,1,0,0
10.83,3,56.12,0,0,0
133.35,15,14.18,0,0,0
110.3,3,37.27,0,0,0
203.34,8,19.16,0,0,0
106.92,16,60.37,0,0,0
82.34,20,16.98,0,0,0
76.15,22,18.68,1,0,0
4.02,19,34.53,0,0,0
61.32,20,12.6,0,0,0
559.58,1,11.93,0,0,0
310.19,2,58.7,1,0,0
59.93,22,51.18,0,0,0
132.94,14,42.52,0,0,0
281.89,6,15.08,0,0,0
87.31,3,26.13,0,1,0
2.72,11,28.63,0,0,0
11.61,0,71.58,0,0,0
107.12,16,24.58,0,0,0
523.21,3,13.97,0,0,0
177.24,3,39.96,0,0,0
11.03,21,29.11,0,0,0
31.49,22,43.65,0,0,0
221.32,8,63.69,1,0,0
276.24,20,66.28,0,0,0
144.23,9,16.6,0,0,0
155.1,18,19.54,1,0,0
4.31,18,2.61,1,0,0
264.5,14,13.78,0,1,0
232.87,21,24.12,0,0,0
44.97,16,59.56,1,0,0
185.0,6,23.46,0,0,0
36.28,2,48.13,0,0,0
6.17,4,15.78,1,0,0
33.68,15,10.06,0,0,0
29.52,22,25.59,0,0,0
61.82,6,31.66,0,0,0
81.31,15,14.0,0,0,0
106.56,8,8.74,0,0,0
97.16,0,17.22,0,0,0
47.35,2,39.69,0,0,0
4.44,7,25.53,0,0,0
139.37,17,11.6,0,0,0
75.56,23,13.1,0,0,0
53.22,23,42.9,1,0,0
302.54,17,22.14,0,0,0
206.0,23,6.76,0,0,0
292.54,18,55.14,0,0,0
102.47,6,7.2,1,0,0
21.05,19,49.97,0,0,0
178.72,5,16.13,0,0,0
34.61,10,11.01,0,0,0
87.3,4,28.28,0,0,0
10.08,11,21.08,0,0,0
261.71,0,17.0,0,0,0
20.19,18,29.43,0,0,0
350.11,10,8.19,0,0,0
299.52,14,27.07,0,0,0
93.71,15,28.53,1,0,0
204.6,2,16.03,1,0,0
144.92,10,0.55,1,0,0
243.74,10,21.85,0,0,0
84.79,9,21.34,0,0,0
231.13,1,19.66,0,0,0
93.11,19,4.76,0,0,0
424.45,4,27.29,0,0,0
99.94,22,46.19,0,1,0
93.16,22,20.37,0,0,0
230.62,7,8.28,1,0,0
258.54,12,34.11,0,0,0
121.28,14,64.59,0,0,0
29.73,1,11.54,0,0,0
94.6,11,11.9,0,0,0
516.64,23,56.15,0,0,0
209.75,7,21.81,0,0,0
250.03,20,4.36,0,0,0
5.01,18,78.08,0,0,0
94.63,22,1.6,1,0,0
156.03,0,3.64,0,0,0
265.82,7,8.92,0,0,0
7.58,9,40.69,1,0,0
287.03,12,43.16,0,0,0
119.24,4,7.05,0,0,0
32.97,21,12.28,0,0,0
57.25,8,30.87,0,0,0
49.68,9,63.99,0,0,0
113.53,13,1.4,0,0,0
7.96,23,3.88,0,0,0
25.89,10,16.08,0,0,0
251.25,13,5.86,0,0,0
21.34,2,53.91,0,0,0
39.87,20,23.14,0,0,0
90.6,15,50.67,0,0,0
109.2,19,31.15,0,0,0
216.34,16,39.7,1,0,0
88.95,4,13.84,0,0,0
234.0,6,3.22,0,0,0
144.49,16,20.9,0,0,0
18.0,19,46.43,0,0,0
25.5,21,76.61,0,0,0
86.18,10,19.77,0,0,0
75.85,11,40.89,0,0,0
204.12,23,13.62,0,0,0
130.39,1,17.32,1,0,0
73.69,18,22.79,0,0,0
28.09,4,67.51,0,0,0
38.59,10,39.84,1,0,0
128.53,22,35.85,0,0,0
82.6,18,65.09,0,0,0
108.52,6,12.23,1,0,0
28.07,20,19.61,0,0,0
163.11,21,36.06,0,0,0
287.13,5,15.27,0,0,0
44.75,10,18.86,0,0,0
101.45,13,29.09,0,1,0
556.53,3,23.48,0,0,0
60.8,7,9.39,0,0,0
135.6,8,13.46,1,0,0
14.18,1,9.3,0,0,0
139.72,10,40.8,0,0,0
14.09,19,13.06,0,1,0
479.99,21,36.18,0,0,0
188.64,6,27.25,1,0,0
232.79,3,23.9,0,0,0
182.66,23,7.84,0,0,0
133.64,13,27.02,0,0,0
89.65,23,33.57,0,0,0
293.18,0,41.01,0,0,0
471.41,23,9.2,0,0,0
103.68,11,20.15,1,0,0
402.21,18,48.56,0,0,0
131.32,4,45.03,0,0,0
115.95,7,22.8,0,0,0
90.9,10,7.6,0,0,0
35.22,21,42.6,0,1,0
0.56,3,24.31,0,0,0
41.46,14,11.04,0,0,0
106.92,19,20.71,0,0,0
71.7,11,7.81,0,0,0
89.26,19,42.42,0,0,0
591.75,21,4.53,0,0,0
64.68,22,50.89,0,0,0
90.27,20,29.78,0,0,0
21.5,9,7.94,0,0,0
7.37,23,19.21,0,0,0
224.02,15,17.55,0,0,0
126.83,22,11.76,0,0,0
214.51,7,27.74,0,0,0
24.35,19,65.76,0,0,0
127.23,7,12.73,0,0,0
43.88,5,25.82,0,0,0
38.83,2,24.58,0,0,0
1.74,7,27.52,0,0,0
20.95,22,1.79,0,0,0
55.5,9,53.36,0,0,0
18.64,4,103.99,0,0,0
638.8,10,24.19,0,0,0
55.36,3,40.28,0,0,0
20.95,16,32.69,0,0,0
33.3,2,8.99,0,0,0
132.9,17,22.77,0,1,0
9.93,7,13.62,0,0,0
297.55,23,21.07,0,0,0
488.56,11,25.17,0,1,0
42.5,20,26.55,0,0,0
89.7,15,12.65,0,0,0
3.36,13,26.62,0,1,0
153.54,20,21.69,0,0,0
80.15,15,50.55,0,0,0
47.22,3,38.96,0,1,0
34.76,0,44.41,0,0,0
159.21,0,46.67,1,0,0
80.73,21,10.75,0,0,0
29.71,14,37.75,0,0,0
175.25,19,10.33,0,0,0
124.89,19,60.39,0,0,0
293.5,2,37.24,0,0,0
18.75,13,9.7,0,0,0
231.03,8,27.29,0,0,0
167.91,18,12.01,0,0,0
18.33,7,16.57,0,0,0
178.03,1,30.63,0,0,0
87.39,3,14.89,1,0,0
435.02,0,19.67,0,0,0
22.9,10,47.39,0,0,0
154.43,4,21.11,0,0,0
72.19,1,10.9,0,0,0
471.34,12,3.91,0,0,0
60.07,16,39.18,0,0,0
491.26,16,38.72,0,0,0
347.63,17,27.4,0,1,0
47.29,20,94.96,0,0,0
244.1,8,18.99,0,0,0
814.07,5,51.1,0,0,0
43.69,19,13.66,0,0,0
86.11,2,40.74,0,0,0
110.15,7,9.43,0,0,0
52.42,2,40.12,0,0,0
2.31,0,19.73,0,0,0
37.29,19,34.55,0,0,0
49.68,12,28.23,0,1,0
87.94,20,38.28,0,0,0
28.15,4,3.54,0,0,0
